generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1782489704-hqGTHIpafCbd4iu9PvfW,2026-06-26 16:01:43.763,0.000315,,-0.000096,,0,1402,336,53,1280,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,1695,1695,,menara-sunnah
gen-1782489701-5pcq5nbIRqNLGPvmbmff,2026-06-26 16:01:41.742,0.000391,,,,0,1381,307,92,0,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,772,716,,menara-sunnah
gen-1782489700-inuM6Dvtr3RtxsVafPMY,2026-06-26 16:01:40.376,0.000337,,,,0,1374,219,86,0,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,838,838,,menara-sunnah
gen-1782489692-jQdfKyFYU5V5bqrXmfDj,2026-06-26 16:01:32.505,0.000308,,,,0,1378,169,44,0,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,554,553,,menara-sunnah
gen-1782489691-fXOYdGfsIUWmuL6NqyFc,2026-06-26 16:01:31.507,0.000332,,,,0,1374,210,84,0,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,546,546,,menara-sunnah
gen-1782489690-DCQcvSzkhOQk70WJcQyU,2026-06-26 16:01:30.448,0.000331,,,,0,1376,209,76,0,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,495,495,,menara-sunnah
gen-1782489689-jBgXUPApn42Ot4rijqay,2026-06-26 16:01:29.502,0.000314,,,,0,1378,179,53,0,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,476,470,,menara-sunnah
gen-1782489681-EoTz1d0dTnpPSy0QzmYZ,2026-06-26 16:01:20.935,0.000371,,,,0,1378,274,84,0,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,1066,1066,,menara-sunnah
gen-1782489676-AdtMZQkDAUMhgIDa0xVB,2026-06-26 16:01:16.240,0.000438,,,,0,1400,381,164,0,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,1265,1260,,menara-sunnah
gen-1782489644-piu7Hjh9qRRD3AH6LOZe,2026-06-26 16:00:44.523,0.000955,,,,0,1115,203,0,0,z-ai/glm-4.7-20251222,AtlasCloud,standard,false,true,,stop,stop,15970,820,finance-parse-eval,menara-sunnah
gen-1782489630-JIk5WSBwJjmRPzrLIldz,2026-06-26 16:00:30.039,0.000805,,-0.00002,,0,1138,212,0,64,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,14161,810,finance-parse-eval,menara-sunnah
gen-1782489625-lXN0pJ2TU47mi63h8aCq,2026-06-26 16:00:25.305,0.00056,,-0.000565,,0,1177,191,0,1155,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,4351,2353,finance-parse-eval,menara-sunnah
gen-1782489620-kiUghmuF98TEZXA2Wm99,2026-06-26 16:00:20.486,0.001091,,-0.000054,,0,1202,193,0,111,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,4443,2499,finance-parse-eval,menara-sunnah
gen-1782489617-axdyoBptFy0gqsVdq3Zy,2026-06-26 16:00:17.609,0.000138,,-0.000055,,0,1560,203,0,702,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,2456,591,,menara-sunnah
gen-1782489615-OIfe5MLHD1Gb2OkXq1Nu,2026-06-26 16:00:14.798,0.000149,,-0.000049,,0,1583,220,0,633,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,2388,483,,menara-sunnah
gen-1782489613-vXpPQ6BjsDZhgRu7ljgv,2026-06-26 16:00:13.507,0.000364,,,,0,1378,263,56,0,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,967,967,,menara-sunnah
gen-1782489612-9N7O318pJ2LUDY7LYpkP,2026-06-26 16:00:12.038,0.000438,,,,0,1400,381,164,0,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,925,925,,menara-sunnah
gen-1782489293-11TfJgISoS8WNHB1PhMO,2026-06-26 15:54:53.501,0.000187,,-0.000174,,0,590,72,0,544,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,3408,818,finance-parse-eval,menara-sunnah
gen-1782489290-pjQAWYZAvCyD5jWj5viq,2026-06-26 15:54:50.420,0.000262,,-0.000239,,0,585,68,0,544,z-ai/glm-4.7-20251222,Venice,standard,false,true,,stop,stop,2755,1122,finance-parse-eval,menara-sunnah
gen-1782489275-HPa942bAGIMHdn04bJZF,2026-06-26 15:54:34.987,0.0009,,,,0,601,118,0,0,z-ai/glm-4.7-20251222,Phala,standard,false,true,,stop,stop,4360,2044,finance-parse-eval,menara-sunnah
gen-1782489266-iYmXtLcNNpZavV06SsGw,2026-06-26 15:54:26.372,0.000272,,-0.000174,,0,601,118,0,544,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,8263,663,finance-parse-eval,menara-sunnah
gen-1782489263-Z48WBAAXipcy1Hbc9nlO,2026-06-26 15:54:22.882,0.000167,,-0.000174,,0,588,61,0,544,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,3149,1404,finance-parse-eval,menara-sunnah
gen-1782489258-Lb08rxYfZBcKGS3uAlHK,2026-06-26 15:54:18.381,0.000166,,-0.000174,,0,590,60,0,544,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,4175,737,finance-parse-eval,menara-sunnah
gen-1782489256-RgR1U4Xamgotz5q6JSid,2026-06-26 15:54:16.712,0.000089,,-0.000174,,0,590,16,0,544,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,1375,913,finance-parse-eval,menara-sunnah
gen-1782489251-Yn8LZT9pXa5QZq69fIMh,2026-06-26 15:54:11.225,0.000204,,-0.000174,,0,600,79,0,544,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,5152,1053,finance-parse-eval,menara-sunnah
gen-1782489248-nqpJjGhojvPsYLFhHoQC,2026-06-26 15:54:07.885,0.000166,,-0.000174,,0,593,59,0,544,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,2576,475,finance-parse-eval,menara-sunnah
gen-1782489244-njUFfcPQt75MouPYu2Fd,2026-06-26 15:54:04.294,0.000163,,-0.000174,,0,582,60,0,544,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,3278,541,finance-parse-eval,menara-sunnah
gen-1782489239-lS6g01ZIFtSZ6XniawE7,2026-06-26 15:53:59.297,0.000228,,-0.000174,,0,595,94,0,544,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,4649,1664,finance-parse-eval,menara-sunnah
gen-1782489235-z41BAYAssreSnuwg9RFd,2026-06-26 15:53:55.033,0.000171,,-0.000174,,0,597,61,0,544,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,3914,1319,finance-parse-eval,menara-sunnah
gen-1782489233-edlCUlq7y1yX0HGc1kFc,2026-06-26 15:53:53.692,0.000089,,-0.000174,,0,590,16,0,544,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,1030,494,finance-parse-eval,menara-sunnah
gen-1782489228-AyGvJJQ63ImbMmVJo7os,2026-06-26 15:53:47.871,0.00017,,-0.000174,,0,589,62,0,544,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,5488,492,finance-parse-eval,menara-sunnah
gen-1782489222-o3svr5GYwoVpwyoUNaup,2026-06-26 15:53:42.287,0.000169,,-0.000174,,0,588,62,0,544,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,4864,610,finance-parse-eval,menara-sunnah
gen-1782489215-UYH0uujsFSHByFOx0sW4,2026-06-26 15:53:35.016,0.000302,,-0.000174,,0,604,134,0,544,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,6921,938,finance-parse-eval,menara-sunnah
gen-1782489212-s4xamvpXx4Y9bkNXjzZT,2026-06-26 15:53:32.565,0.000248,,-0.000239,,0,594,61,0,544,z-ai/glm-4.7-20251222,Venice,standard,false,true,,stop,stop,2079,1559,finance-parse-eval,menara-sunnah
gen-1782489210-sQHalFEQViddkXlJBrZO,2026-06-26 15:53:30.226,0.000236,,-0.000239,,0,586,58,0,544,z-ai/glm-4.7-20251222,Venice,standard,false,true,,stop,stop,1758,979,finance-parse-eval,menara-sunnah
gen-1782489208-IHmG4nMk1dlbIWxsdy0r,2026-06-26 15:53:28.710,0.000125,,-0.000239,,0,587,16,0,544,z-ai/glm-4.7-20251222,Venice,standard,false,true,,stop,stop,958,909,finance-parse-eval,menara-sunnah
gen-1782489206-7rP7svpXwTPP2pRop6HJ,2026-06-26 15:53:26.066,0.000456,,-0.000239,,0,619,134,0,544,z-ai/glm-4.7-20251222,Venice,standard,false,true,,stop,stop,2014,919,finance-parse-eval,menara-sunnah
gen-1782489203-fUAuJisifRq7CuO2bQ7A,2026-06-26 15:53:23.424,0.000637,,,,0,595,117,0,0,z-ai/glm-4.7-20251222,Venice,standard,false,true,,stop,stop,2034,885,finance-parse-eval,menara-sunnah
gen-1782489187-0vdNaCUBSjfys8uuOnT3,2026-06-26 15:53:07.583,0.00021,,-0.000174,,0,586,86,0,544,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,15179,578,finance-parse-eval,menara-sunnah
gen-1782489184-T1dKfFsnykGxdIVlDXlO,2026-06-26 15:53:04.024,0.000164,,-0.000174,,0,592,58,0,544,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,3208,486,finance-parse-eval,menara-sunnah
gen-1782489180-Yuj8ctthCDrBCWmJoR7J,2026-06-26 15:53:00.370,0.00016,,-0.000174,,0,587,57,0,544,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,3193,725,finance-parse-eval,menara-sunnah
gen-1782489176-IoXYZwgCz3vQXFJW2MZK,2026-06-26 15:52:56.109,0.00017,,-0.000174,,0,589,62,0,544,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,3420,735,finance-parse-eval,menara-sunnah
gen-1782489160-neusclF9tAl6lkY3FLLi,2026-06-26 15:52:40.431,0.000169,,-0.000174,,0,592,61,0,544,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,15366,1116,finance-parse-eval,menara-sunnah
gen-1782489151-fWtt7RrNsdhjQ1Jrko35,2026-06-26 15:52:31.470,0.000233,,-0.000174,,0,591,98,0,544,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,8621,582,finance-parse-eval,menara-sunnah
gen-1782489142-GDvQDVLchuu788NznfmQ,2026-06-26 15:52:21.822,0.000266,,-0.000153,,0,616,99,0,480,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,9242,5153,finance-parse-eval,menara-sunnah
gen-1782489139-l7BoMOIgQ0XKVVGXz1Zi,2026-06-26 15:52:18.971,0.000222,,-0.000311,,0,654,64,0,635,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2512,1952,finance-parse-eval,menara-sunnah
gen-1782489136-dYL4I701lu4APhCc93Je,2026-06-26 15:52:16.361,0.000233,,-0.00031,,0,649,70,0,633,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2247,2139,finance-parse-eval,menara-sunnah
gen-1782489133-rukMvb6A1f9DMQ28sxJd,2026-06-26 15:52:13.498,0.0003,,-0.00031,,0,665,96,0,633,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2488,2293,finance-parse-eval,menara-sunnah
gen-1782489130-TqS8eQXnQUMoADK6hLeU,2026-06-26 15:52:10.081,0.000321,,-0.000311,,0,665,106,0,635,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,3016,2866,finance-parse-eval,menara-sunnah
gen-1782489127-7msLhlkODEMuy6prNShW,2026-06-26 15:52:07.701,0.000223,,-0.000311,,0,652,65,0,635,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2007,1923,finance-parse-eval,menara-sunnah
gen-1782489125-K1G5gXBs9L392CyQrsyp,2026-06-26 15:52:05.365,0.000223,,-0.00031,,0,654,64,0,633,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,1976,1952,finance-parse-eval,menara-sunnah
gen-1782489124-DRzENVu6G9ECdrVHhTdu,2026-06-26 15:52:03.956,0.000126,,-0.00031,,0,654,20,0,633,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,1036,1036,finance-parse-eval,menara-sunnah
gen-1782489121-xtRI5LvMDnDNgW6Oo5Kq,2026-06-26 15:52:01.303,0.000272,,-0.000311,,0,664,84,0,635,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2238,2183,finance-parse-eval,menara-sunnah
gen-1782489118-ha3iHqoBtbI977CUkDQl,2026-06-26 15:51:58.599,0.000218,,-0.00031,,0,657,61,0,633,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2327,1819,finance-parse-eval,menara-sunnah
gen-1782489116-pat3b1ZRVaymxAoESjNK,2026-06-26 15:51:56.331,0.000218,,-0.00031,,0,646,64,0,633,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,1919,1886,finance-parse-eval,menara-sunnah
gen-1782489113-qMTeZlFsSWFQ9BQm34j5,2026-06-26 15:51:53.402,0.0003,,-0.00031,,0,659,98,0,633,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2554,2398,finance-parse-eval,menara-sunnah
gen-1782489111-Akcyi0ZDzL20CQkINlDl,2026-06-26 15:51:51.140,0.000229,,-0.00031,,0,661,65,0,633,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,1923,1885,finance-parse-eval,menara-sunnah
gen-1782489110-I2G5261v13AB3DXPhocK,2026-06-26 15:51:49.844,0.000126,,-0.00031,,0,654,20,0,633,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,1011,1004,finance-parse-eval,menara-sunnah
gen-1782489104-UuReVQQak6xLPnaUNXob,2026-06-26 15:51:44.436,0.000224,,-0.00031,,0,653,65,0,633,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,5063,5022,finance-parse-eval,menara-sunnah
gen-1782489102-VDSYvko9SBa6FuNyjPP1,2026-06-26 15:51:42.416,0.00021,,-0.00031,,0,652,59,0,633,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,1625,1584,finance-parse-eval,menara-sunnah
gen-1782489099-hx96ru0MZ5TSpAbVJHPp,2026-06-26 15:51:39.486,0.000348,,-0.00031,,0,668,117,0,633,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2541,2031,finance-parse-eval,menara-sunnah
gen-1782489097-1O6ScdwlWIvHr4IuQmzS,2026-06-26 15:51:37.115,0.000223,,-0.00031,,0,658,63,0,633,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2045,2016,finance-parse-eval,menara-sunnah
gen-1782489095-G5UPBYPWBzoBVmwJVQ77,2026-06-26 15:51:35.124,0.000216,,-0.00031,,0,650,62,0,633,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,1655,1608,finance-parse-eval,menara-sunnah
gen-1782489094-k0GeP2InsIUNTFISRiTM,2026-06-26 15:51:33.939,0.000124,,-0.00031,,0,651,20,0,633,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,847,822,finance-parse-eval,menara-sunnah
gen-1782489090-mOTAk6mJ9aabiG79FGOv,2026-06-26 15:51:30.719,0.000403,,-0.00031,,0,683,138,0,633,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2602,1985,finance-parse-eval,menara-sunnah
gen-1782489088-jnGOaLqBP5fNkVskdBgn,2026-06-26 15:51:28.178,0.00031,,-0.000311,,0,659,103,0,635,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2194,1946,finance-parse-eval,menara-sunnah
gen-1782489086-hnUTi3JMgq6gBKJ3W6Gb,2026-06-26 15:51:25.837,0.00026,,-0.00031,,0,650,82,0,633,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,1997,1975,finance-parse-eval,menara-sunnah
gen-1782489084-jyKtXcni7g2e6TGviQ9J,2026-06-26 15:51:23.828,0.000215,,-0.00031,,0,656,60,0,633,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,1674,1668,finance-parse-eval,menara-sunnah
gen-1782489082-U93vOnCZXddHJV7x8tlp,2026-06-26 15:51:21.377,0.000214,,-0.00031,,0,651,61,0,633,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,1679,1667,finance-parse-eval,menara-sunnah
gen-1782489079-W9FvgEchD1Qu3jaFO68f,2026-06-26 15:51:19.058,0.000246,,-0.00031,,0,653,75,0,633,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,1931,1846,finance-parse-eval,menara-sunnah
gen-1782489077-jET5PGqJAcd4pvefUZgb,2026-06-26 15:51:17.076,0.000215,,-0.00032,,0,656,65,0,655,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,1644,1630,finance-parse-eval,menara-sunnah
gen-1782489075-CbYTQFnMTCfeABW26i11,2026-06-26 15:51:15.335,0.000297,,-0.000153,,0,524,138,0,480,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,8578,1058,,menara-sunnah
gen-1782489074-gSYTnFTT02duHiVMGaGg,2026-06-26 15:51:14.417,0.000296,,-0.00032,,0,655,102,0,654,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2299,2077,finance-parse-eval,menara-sunnah
gen-1782489071-OKDTRbUXS6RiS2mcRfBF,2026-06-26 15:51:11.663,0.000297,,-0.000332,,0,680,101,0,679,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2375,2110,finance-parse-eval,menara-sunnah
gen-1782489066-A2hT7tpfVhsG0fCBYAxy,2026-06-26 15:51:06.080,0.000226,,-0.00031,,0,656,65,0,633,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,1664,1662,finance-parse-eval,menara-sunnah
gen-1782489063-K1kTSGy0J151UtcFkbaE,2026-06-26 15:51:03.519,0.000307,,-0.00031,,0,655,102,0,633,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2197,1921,finance-parse-eval,menara-sunnah
gen-1782489063-HJ4IlLgdyAJRvAjJ6PhC,2026-06-26 15:51:03.507,0.000274,,-0.000153,,0,519,126,0,480,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,11464,503,,menara-sunnah
gen-1782489061-ZhkWNR9VpT4bQwi0PTDg,2026-06-26 15:51:00.872,0.000357,,-0.000272,,0,680,101,0,556,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2208,2002,finance-parse-eval,menara-sunnah
gen-1782489055-rkjUKfJk2kwEW1j8TQsK,2026-06-26 15:50:54.551,0.000436,,-0.000153,,0,535,215,0,480,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,8148,825,,menara-sunnah
gen-1782489042-KanN2hAeVnnMQZ5QiJsw,2026-06-26 15:50:42.240,0.000419,,-0.000153,,0,535,205,0,480,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,11955,518,,menara-sunnah
gen-1782489039-FhQ2fek1k2tSJ9xeShjB,2026-06-26 15:50:38.954,0.000541,,-0.000081,,0,239,218,0,167,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,4023,1899,,menara-sunnah
gen-1782489032-Bo4HngSZbnzfBCGoDVqR,2026-06-26 15:50:32.548,0.000291,,-0.000153,,0,522,135,0,480,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,9357,907,,menara-sunnah
gen-1782489028-A0Hqz0EbIedoDtVIIguJ,2026-06-26 15:50:27.913,0.000263,,-0.000277,,0,590,85,0,567,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,1917,1917,finance-parse-eval,menara-sunnah
gen-1782489025-y1XyRbMoQQIlKtIHmOrf,2026-06-26 15:50:25.019,0.000332,,-0.000277,,0,589,117,0,567,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2400,1975,finance-parse-eval,menara-sunnah
gen-1782489022-6yQ2ZYoVkvFznH8P8dNc,2026-06-26 15:50:21.978,0.000608,,-0.00003,,0,614,123,0,63,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2510,1932,finance-parse-eval,menara-sunnah
gen-1782489019-mvDTb8Q95dBFH98V7pjv,2026-06-26 15:50:18.830,0.000297,,-0.000153,,0,524,138,0,480,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,13386,868,,menara-sunnah
gen-1782489014-bpfG8elYe6FFQ9lTtbOS,2026-06-26 15:50:13.697,0.00012,,-0.000153,,0,524,37,0,480,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,4630,1781,,menara-sunnah
gen-1782489005-21ZF32zvqTMYZYEJgqGY,2026-06-26 15:50:05.447,0.000317,,-0.000153,,0,534,147,0,480,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,7919,898,,menara-sunnah
gen-1782488998-hDlOsJI2vJjAeKpcwWBZ,2026-06-26 15:49:57.771,0.00027,,-0.000153,,0,527,122,0,480,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,7320,1382,,menara-sunnah
gen-1782488989-zMc9ExT4A4P5luxhSCMV,2026-06-26 15:49:48.882,0.000287,,-0.000153,,0,516,134,0,480,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,8578,952,,menara-sunnah
gen-1782488980-FoYxBTP0aE5p3ZRa7Ngh,2026-06-26 15:49:39.732,0.000509,,-0.000082,,0,169,223,0,168,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,4322,1998,,menara-sunnah
gen-1782488978-XMhyDUpt6loLrKMNC8JQ,2026-06-26 15:49:38.291,0.000436,,-0.000153,,0,529,216,0,480,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,10244,1260,,menara-sunnah
gen-1782488974-TZ9PdwbwyOJG5hEzj2xr,2026-06-26 15:49:34.599,0.000516,,-0.000074,,0,154,227,0,153,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,4713,2037,,menara-sunnah
gen-1782488969-7iOx9yxnyn1B6p5ovg3h,2026-06-26 15:49:29.490,0.000552,,-0.000104,,0,214,240,0,213,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,4597,1983,finance-parse-eval,menara-sunnah
gen-1782488962-PwyIwEXJx7jlAsro8h3s,2026-06-26 15:49:22.206,0.000208,,-0.00003,,0,109,79,0,63,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,1842,1824,,menara-sunnah
gen-1782488955-zVfHYQ3Ywk1es0ELwXdP,2026-06-26 15:49:15.614,0.000236,,-0.000257,,0,549,75,0,526,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,1868,1837,,menara-sunnah
gen-1782488953-KVBVM4thKKVwC95TmQb5,2026-06-26 15:49:12.781,0.000335,,-0.000257,,0,548,120,0,526,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2465,1876,,menara-sunnah
gen-1782488952-DpQvo0crwrumLQVTJD9d,2026-06-26 15:49:12.352,0.000321,,-0.000153,,0,531,150,0,480,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,25624,2194,,menara-sunnah
gen-1782488949-8veaCKEDrBbE2sJH0oAu,2026-06-26 15:49:09.461,0.000406,,-0.000247,,0,573,141,0,505,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2857,1893,,menara-sunnah
gen-1782488949-k09rhENq2JVVE400IABm,2026-06-26 15:49:08.870,0.000126,,-0.000153,,0,524,40,0,480,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,3158,1682,,menara-sunnah
gen-1782488943-jZV3wEkSqXecl30MXxFw,2026-06-26 15:49:03.304,0.000291,,-0.000153,,0,523,135,0,480,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,5180,506,,menara-sunnah
gen-1782488937-j7xUDu3v7an03Jj0hdH0,2026-06-26 15:48:56.755,0.000303,,-0.000153,,0,522,142,0,480,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,6216,512,,menara-sunnah
gen-1782488915-FrTp2z0q0t51dkCx9yIx,2026-06-26 15:48:35.583,0.000581,,-0.000153,,0,538,297,0,480,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,20830,2082,,menara-sunnah
gen-1782488908-OsjeG3x603Kl7YRUUVic,2026-06-26 15:48:28.584,0.000328,,-0.000153,,0,528,155,0,480,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,6544,498,,menara-sunnah
gen-1782488900-R80avp9BR6yHfCoVsOAI,2026-06-26 15:48:20.741,0.000276,,-0.000153,,0,520,127,0,480,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,7494,2586,,menara-sunnah
gen-1782488896-H1xHWyFcdrBhEevjaTDZ,2026-06-26 15:48:16.680,0.000145,,-0.000153,,0,521,52,0,480,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,3771,906,,menara-sunnah
gen-1782488896-xAUW8g8l3W7jYhG7Wynw,2026-06-26 15:48:16.362,0.000416,,-0.00003,,0,164,218,0,96,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,8315,501,,menara-sunnah
gen-1782488887-axgnVgSRX7wRgxOs6avJ,2026-06-26 15:48:07.342,0.000393,,-0.00004,,0,149,214,0,128,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,8663,688,,menara-sunnah
gen-1782488879-VXtxj12CSLBElHb5SXfM,2026-06-26 15:47:59.720,0.000608,,-0.000153,,0,553,309,0,480,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,16680,487,,menara-sunnah
gen-1782488879-8FKPNN9XMqQByD76YCVO,2026-06-26 15:47:59.178,0.000436,,-0.00002,,0,149,227,0,64,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,7747,617,finance-parse-eval,menara-sunnah
gen-1782488874-OQf6kueQYVmdv2Z0Yyyi,2026-06-26 15:47:53.911,0.000541,,-0.00005,,0,169,223,0,104,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,4308,1905,,menara-sunnah
gen-1782488869-xXCacleWxDXa37XtpzRw,2026-06-26 15:47:49.109,0.000589,,-0.000001,,0,154,227,0,4,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,4363,2042,,menara-sunnah
gen-1782488868-wo83iKTQwLdmJHVrnVgd,2026-06-26 15:47:47.853,0.00043,,-0.000153,,0,529,213,0,480,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,11514,691,,menara-sunnah
gen-1782488864-hKRbwoMkqa9fbQBcc54g,2026-06-26 15:47:43.738,0.000643,,-0.000001,,0,214,235,0,4,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,4589,2121,finance-parse-eval,menara-sunnah
gen-1782488860-HOrYkIcIbMHrLu1MmBxz,2026-06-26 15:47:40.652,0.000376,,-0.000153,,0,520,184,0,480,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,6700,501,,menara-sunnah
gen-1782488853-qu532KRHzFVcDxQoQlvn,2026-06-26 15:47:33.137,0.000291,,-0.000153,,0,526,134,0,480,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,7158,515,,menara-sunnah
